scenario_id,route_id,natural_year,scheduled_efc,soh,observed_time_boundary_year,region
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,10.333333333333334,3100.0,0.8797305133558764,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,10.416666666666666,3125.0,0.8791216032074952,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,10.5,3150.0,0.878514107580183,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,10.583333333333334,3175.0,0.8779080131600849,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,10.666666666666666,3200.0,0.8773033068850046,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,10.75,3225.0,0.8766999759375814,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,10.833333333333334,3250.0,0.8760980077387078,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,10.916666666666666,3275.0,0.8754973899411683,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,11.0,3300.0,0.8748981104235017,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,11.083333333333334,3325.0,0.8743001572840661,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,11.166666666666666,3350.0,0.8737035188353063,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,11.25,3375.0,0.8731081835982132,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,11.333333333333334,3400.0,0.8725141402969645,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,11.416666666666666,3425.0,0.8719213778537437,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,11.5,3450.0,0.8713298853837279,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
